Unit_Id,Is_Unit_Ambiguous,Is_Unit_State_Finalized,Trusted_Judgements,Last_Judgement_Date,Judgement_Remarks,Patient_Relation_Type,Percent_Patient_Relation_Type,Chemical_Id,Chemical_Name,Disease_Id,Disease_Name,Form_Sentence,Sentence_Id,Relation_Pair_Id,Patient_Relation_Type_Verification,Patient_Relation_Type_Verification_Reason
770958123,false,true,5,2015-08-14T23:49:00,,No Relation,1,D002945,cisplatin,D005909,glioblastoma,"This phase II study evaluates the activity of temozolomide and cisplatin administered before radiation therapy in newly diagnosed glioblastoma multiforme patients, in terms of response, time to progression and survival.",15662978_2,15662978_D002945_D005909,,
770958124,false,true,5,2015-08-14T22:22:00,,No Relation,1,C047246,temozolomide,D005909,glioblastoma,"This phase II study evaluates the activity of temozolomide and cisplatin administered before radiation therapy in newly diagnosed glioblastoma multiforme patients, in terms of response, time to progression and survival.",15662978_2,15662978_C047246_D005909,,
770958125,false,true,5,2015-08-14T22:17:00,,No Relation,1,D000305,corticosteroids,D065631,allergic rhinitis,The effectiveness of intranasal corticosteroids in combined allergic rhinitis and asthma syndrome.,15663563_0,15663563_D000305_D065631,,
770958126,false,true,5,2015-08-14T22:19:00,,No Relation,1,D000305,corticosteroids,D001249,asthma syndrome,The effectiveness of intranasal corticosteroids in combined allergic rhinitis and asthma syndrome.,15663563_0,15663563_D000305_D001249,,
770958127,false,true,5,2015-08-14T22:40:00,,No Relation,1,D005680,GABA,D001523,psychiatric,"The GABA system is an active target for drugs to treat a variety of disorders and the availability of an indirect measure of central GABA activity would not only enhance psychiatric research, but also permit assessment of the pharmacodynamic effects of drugs designed to act on this system.",15672555_1,15672555_D005680_D001523,,
770958128,false,true,5,2015-08-15T01:53:00,,No Relation,1,D005680,GABA,D003072,cognitive impairments,The relationships between plasma baseline pre-drug GABA concentrations and cognitive impairments induced by an acute oral dose of lorazepam (0.5 and 1.0 mg) were investigated in 22 healthy elderly individuals.,15672555_2,15672555_D005680_D003072,,
770958129,false,true,5,2015-08-14T21:40:00,,Direct,1,D008140,lorazepam,D003072,cognitive impairments,The relationships between plasma baseline pre-drug GABA concentrations and cognitive impairments induced by an acute oral dose of lorazepam (0.5 and 1.0 mg) were investigated in 22 healthy elderly individuals.,15672555_2,15672555_D008140_D003072,,
770958130,false,true,5,2015-08-14T23:03:00,,Direct,0.6175,D001569,benzodiazepine,D064420,cognitive toxicity,Plasma GABA concentration does not appear to be a useful marker of susceptibility to benzodiazepine-induced cognitive toxicity in the elderly.,15672555_4,15672555_D001569_D064420,,
770958131,false,true,5,2015-08-14T23:04:00,,No Relation,0.8235,D005680,GABA,D064420,cognitive toxicity,Plasma GABA concentration does not appear to be a useful marker of susceptibility to benzodiazepine-induced cognitive toxicity in the elderly.,15672555_4,15672555_D005680_D064420,,
770958132,false,true,5,2015-08-15T00:11:00,,No Relation,0.5813,D008795,metronidazole,D012008,recurrent disease,"Vancomycin and metronidazole have been used for treating Clostridium difficile-associated disease (CDAD) for the past 25 years, but approximately 20 % of patients develop recurrent disease.",15673502_1,15673502_D008795_D012008,,
770958133,false,true,5,2015-08-14T21:49:00,,Direct,1,D014640,Vancomycin,D012008,recurrent disease,"Vancomycin and metronidazole have been used for treating Clostridium difficile-associated disease (CDAD) for the past 25 years, but approximately 20 % of patients develop recurrent disease.",15673502_1,15673502_D014640_D012008,,
770958134,false,true,5,2015-08-15T01:10:00,,No Relation,1,C465304,argentatin A,D009369,cancer,Synthesis of argentatin A derivatives as growth inhibitors of human cancer cell lines in vitro.,15686901_0,15686901_C465304_D009369,,
770958135,false,true,5,2015-08-14T22:17:00,,Direct,0.8096,D046934,ginkgolides,D006470,bleeding complications,Inhibition of platelet activating factor (PAF)-induced aggregation of human thrombocytes by ginkgolides: considerations on possible bleeding complications after oral intake of Ginkgo biloba extracts.,15693702_0,15693702_D046934_D006470,,
770958136,false,true,5,2015-08-15T01:22:00,,Indirect,0.4104,D046934,ginkgolides,D006470,bleeding,"Although a clear causality between Ginkgo intake and bleeding could not be established, these observations have generally been explained by the platelet-activating factor (PAF)-antagonistic action of ginkgolides, which represent characteristic constituents of Ginkgo extracts.",15693702_4,15693702_D046934_D006470,,
770958137,false,true,5,2015-08-14T21:03:00,,Direct,0.7996,D046934,ginkgolides,D006470,hemorrhage,"These concentrations are generally more than 100 times higher as the peak plasma values measured after oral intake of EGb 761 at recommended doses between 120 and 240 mg. As PAF is a 'weak' platelet activator, which does not appear to be of importance for primary hemostasis, our results rise serious doubts that the PAF antagonistic effect of ginkgolides could be responsible for hemorrhage in patients taking EGb 761.",15693702_8,15693702_D046934_D006470,,
770958138,false,true,5,2015-08-14T23:49:00,,No Relation,1,D019829,nevirapine/NVP,D015658,HIV-infected,Babies of HIV-infected women were randomised at birth to receive a single dose of nevirapine (NVP) alone or with zidovudine (ZDV) twice daily for a week.,15720887_2,15720887_D019829_D015658,,
770958139,false,true,5,2015-08-14T21:16:00,,No Relation,1,D015215,zidovudine/ZDV,D015658,HIV-infected,Babies of HIV-infected women were randomised at birth to receive a single dose of nevirapine (NVP) alone or with zidovudine (ZDV) twice daily for a week.,15720887_2,15720887_D015215_D015658,,
770958140,false,true,5,2015-08-14T21:07:00,,No Relation,0.7951,D019829,NVP,D000740,anaemia,Age-specific mean haemoglobin levels and prevalence of anaemia (haemoglobin < 10 g/dL) were not significantly different in cases where only the babies received a single dose of NVP and cases where NVP was given to mother/infant pairs or additional ZDV to the baby.,15720887_7,15720887_D019829_D000740,,
770958141,false,true,5,2015-08-14T23:29:00,,No Relation,1,D015215,ZDV,D000740,anaemia,Age-specific mean haemoglobin levels and prevalence of anaemia (haemoglobin < 10 g/dL) were not significantly different in cases where only the babies received a single dose of NVP and cases where NVP was given to mother/infant pairs or additional ZDV to the baby.,15720887_7,15720887_D015215_D000740,,
770958142,false,true,5,2015-08-14T21:52:00,,No Relation,0.803,D002118,Calcium,D015663,postmenopausal bone loss,Calcium supplementation slows postmenopausal bone loss by inhibiting PTH secretion.,15755853_2,15755853_D002118_D015663,,
770958143,false,true,5,2015-08-15T00:46:00,,No Relation,1,D019355,calcium citrate,D016301,bone loss,This study explores whether combined treatment with potassium citrate and calcium citrate is more effective than either agent alone in inhibiting bone loss.,15755853_3,15755853_D019355_D016301,,
770958144,false,true,5,2015-08-14T23:50:00,,No Relation,1,D019357,potassium citrate,D016301,bone loss,This study explores whether combined treatment with potassium citrate and calcium citrate is more effective than either agent alone in inhibiting bone loss.,15755853_3,15755853_D019357_D016301,,
770958145,false,true,5,2015-08-15T00:34:00,,No Relation,1,D009020,morphine,D020250,PONV/postoperative nausea and vomiting,"The secondary outcomes were amplitude of knee flexion, morphine consumption, and occurrence of postoperative nausea and vomiting (PONV).",15765454_7,15765454_D009020_D020250,,
770958146,false,true,5,2015-08-14T21:04:00,,No Relation,0.8122,D009020,morphine,D020250,PONV,The combined femoral and sciatic blocks decreased the morphine consumption by 81% and significantly decreased the occurrence of PONV.,15765454_10,15765454_D009020_D020250,,
770958147,false,true,5,2015-08-15T00:25:00,,No Relation,1,D009020,morphine,D000699,analgesia,"During the 36 hours immediately after total knee replacement, the combination of continuous femoral and sciatic nerve blocks improves analgesia while decreasing morphine consumption and PONV.",15765454_11,15765454_D009020_D000699,,
770958148,false,true,5,2015-08-15T01:39:00,,No Relation,1,D009020,morphine,D020250,PONV,"During the 36 hours immediately after total knee replacement, the combination of continuous femoral and sciatic nerve blocks improves analgesia while decreasing morphine consumption and PONV.",15765454_11,15765454_D009020_D020250,,
770958149,false,true,5,2015-08-14T22:00:00,,No Relation,1,C089995,Glatiramer acetate,D009103,multiple sclerosis,Glatiramer acetate (GLAT) is a well tolerated and safe immunomodulatory drug for the treatment of relapsing-remitting multiple sclerosis.,15794402_1,15794402_C089995_D009103,,
770958150,false,true,5,2015-08-14T21:36:00,Feel like this is not a complete sentence.,No Relation,1,D014810,vitamin E,D001167,neuropathy,Isolated vitamin E deficiency with demyelinating neuropathy.,15803482_0,15803482_D014810_D001167,,
770958151,false,true,5,2015-08-14T21:36:00,,Direct,0.5876,D010634,phenobarbital,D020754,spinocerebellar ataxia,"A 22-year-old man, with a past history of generalized tonic-clonic seizures treated with phenobarbital, presented with spinocerebellar ataxia.",15803482_1,15803482_D010634_D020754,,
770958152,false,true,5,2015-08-14T22:08:00,,No Relation,0.8102,D010634,phenobarbital,D012640,tonic-clonic seizures,"A 22-year-old man, with a past history of generalized tonic-clonic seizures treated with phenobarbital, presented with spinocerebellar ataxia.",15803482_1,15803482_D010634_D012640,,
770958153,false,true,5,2015-08-15T00:43:00,,No Relation,0.8201,D014810,Vitamin E,D014811,Vitamin E deficiency,"Vitamin E deficiency leading to a demyelinating neuropathy, as in the present case, suggests that the full spectrum of the disease entity is not fully defined.",15803482_7,15803482_D014810_D014811,,
770958154,false,true,5,2015-08-14T21:56:00,,No Relation,0.8,D014810,Vitamin E,D001167,neuropathy,"Vitamin E deficiency leading to a demyelinating neuropathy, as in the present case, suggests that the full spectrum of the disease entity is not fully defined.",15803482_7,15803482_D014810_D001167,,
770958155,false,true,5,2015-08-14T21:30:00,,No Relation,0.8094,D005947,glucose,D003929,diabetics,A fuzzy logic based closed-loop control system for blood glucose level regulation in diabetics.,15804854_0,15804854_D005947_D003929,,
770958156,false,true,5,2015-08-14T23:16:00,It's 'plasma glucose level' and not just 'Glucose',No Relation,1,D005947,glucose,D003920,diabetes mellitus type,"In this study, a closed-loop system to control the plasma glucose level in patients with diabetes mellitus type 1 is proposed.",15804854_1,15804854_D005947_D003920,,
770958157,false,true,5,2015-08-14T21:07:00,,No Relation,0.8158,D005947,glucose,D003929,diabetic,"This control scheme is based on fuzzy logic control theory to maintain a normoglycaemic average of 4.5 mmol 1(-1) and the normal conditions for free plasma insulin concentration in severe initial state; in particular, when the diabetic patient is subjected to a glucose meal disturbance or fluctuations in the measured glucose level due to error in the measuring instrument.",15804854_2,15804854_D005947_D003929,,
770958158,false,true,5,2015-08-14T22:00:00,,No Relation,1,D000547,Amantadine,D006689,granulomatous disease,Amantadine in chronic granulomatous disease.,15805000_0,15805000_D000547_D006689,,
770958159,false,true,5,2015-08-15T01:00:00,,No Relation,1,D000547,amantadine,D006105,CGD,"Because a weak base such as amantadine could potentially reverse these pH abnormalities, the authors used this drug to treat 2 CGD patients.",15805000_3,15805000_D000547_D006105,,
770958160,false,true,5,2015-08-14T22:14:00,,No Relation,1,D000547,amantadine,D006105,CGD,"Since the drug has been employed, the patients have not developed new infections, suggesting a role of amantadine as a part of CGD prophylactic regimen.",15805000_5,15805000_D000547_D006105,,
770958161,false,true,5,2015-08-14T23:54:00,,No Relation,1,D000547,amantadine,D007239,infections,"Since the drug has been employed, the patients have not developed new infections, suggesting a role of amantadine as a part of CGD prophylactic regimen.",15805000_5,15805000_D000547_D007239,,
770958162,false,true,5,2015-08-15T01:19:00,,No Relation,1,D008727,methotrexate,D001172,rheumatoid arthritis,Evidence of radiographic benefit of treatment with infliximab plus methotrexate in rheumatoid arthritis patients who had no clinical improvement: a detailed subanalysis of data from the anti-tumor necrosis factor trial in rheumatoid arthritis with concomitant therapy study.,15818697_0,15818697_D008727_D001172,,
770958163,false,true,5,2015-08-15T02:13:00,,No Relation,1,D008727,methotrexate,D009369,tumor,Evidence of radiographic benefit of treatment with infliximab plus methotrexate in rheumatoid arthritis patients who had no clinical improvement: a detailed subanalysis of data from the anti-tumor necrosis factor trial in rheumatoid arthritis with concomitant therapy study.,15818697_0,15818697_D008727_D009369,,
770958164,false,true,5,2015-08-15T00:30:00,,No Relation,1,D008727,methotrexate,D009336,necrosis,Evidence of radiographic benefit of treatment with infliximab plus methotrexate in rheumatoid arthritis patients who had no clinical improvement: a detailed subanalysis of data from the anti-tumor necrosis factor trial in rheumatoid arthritis with concomitant therapy study.,15818697_0,15818697_D008727_D009336,,
770958165,false,true,5,2015-08-14T23:09:00,,No Relation,1,D008727,methotrexate/MTX,D001172,RA,Changes from baseline to week 54 in clinical variables and measures of radiographic progression were compared between patients who received infliximab (3 mg/kg or 10 mg/kg every 4 or 8 weeks) plus methotrexate (MTX) and those who received MTX plus placebo in the Anti-Tumor Necrosis Factor Trial in RA with Concomitant Therapy trial.,15818697_2,15818697_D008727_D001172,,
770958166,false,true,5,2015-08-14T21:37:00,,No Relation,1,D008727,methotrexate/MTX,D009369,Tumor,Changes from baseline to week 54 in clinical variables and measures of radiographic progression were compared between patients who received infliximab (3 mg/kg or 10 mg/kg every 4 or 8 weeks) plus methotrexate (MTX) and those who received MTX plus placebo in the Anti-Tumor Necrosis Factor Trial in RA with Concomitant Therapy trial.,15818697_2,15818697_D008727_D009369,,
770958167,false,true,5,2015-08-14T22:11:00,,No Relation,1,C043211,Carvedilol,D006333,heart failure,Carvedilol reduces the costs of medical care in severe heart failure: an economic analysis of the COPERNICUS study applied to the United Kingdom.,15820297_0,15820297_C043211_D006333,,
770958168,false,true,5,2015-08-14T22:59:00,,No Relation,0.8218,C043211,carvedilol,D007676,chronic heart failure/CHF,The aim of this study was to determine the effects of carvedilol on the costs related to the treatment of severe chronic heart failure (CHF).,15820297_1,15820297_C043211_D007676,,
770958169,false,true,5,2015-08-14T23:43:00,,No Relation,1,C043211,Carvedilol,D006333,heart failure,Costs for the treatment for heart failure within the National Health Service (NHS) in the United Kingdom (UK) were applied to resource utilisation data prospectively collected in all patients randomized into the Carvedilol Prospective Randomized Cumulative Survival (COPERNICUS) Study.,15820297_2,15820297_C043211_D006333,,
770958170,false,true,5,2015-08-14T22:19:00,,No Relation,1,C043211,carvedilol,D007676,CHF,These findings suggest that not only can carvedilol treatment increase survival and reduce hospital admissions in patients with severe CHF but that it can also cut costs in the process.,15820297_11,15820297_C043211_D007676,,
770958171,false,true,5,2015-08-15T01:29:00,,No Relation,1,D013752,tetracycline,D009877,posttraumatic endophthalmitis,"We describe a case of posttraumatic endophthalmitis unresponsive to systemic (amoxicillin+clavulanic acid and piperacillin/tazobactam), intra-ocular (vancomycin) and topical (ofloxacin, tetracycline and sulfametoxazole) antibiotic therapy.",15834610_1,15834610_D013752_D009877,,
770958172,false,true,5,2015-08-15T00:09:00,,No Relation,1,D014640,vancomycin,D009877,posttraumatic endophthalmitis,"We describe a case of posttraumatic endophthalmitis unresponsive to systemic (amoxicillin+clavulanic acid and piperacillin/tazobactam), intra-ocular (vancomycin) and topical (ofloxacin, tetracycline and sulfametoxazole) antibiotic therapy.",15834610_1,15834610_D014640_D009877,,
770958173,false,true,5,2015-08-15T01:14:00,,No Relation,1,D015242,ofloxacin,D009877,posttraumatic endophthalmitis,"We describe a case of posttraumatic endophthalmitis unresponsive to systemic (amoxicillin+clavulanic acid and piperacillin/tazobactam), intra-ocular (vancomycin) and topical (ofloxacin, tetracycline and sulfametoxazole) antibiotic therapy.",15834610_1,15834610_D015242_D009877,,
770958174,false,true,5,2015-08-15T01:31:00,,No Relation,1,C043265,tazobactam,D009877,posttraumatic endophthalmitis,"We describe a case of posttraumatic endophthalmitis unresponsive to systemic (amoxicillin+clavulanic acid and piperacillin/tazobactam), intra-ocular (vancomycin) and topical (ofloxacin, tetracycline and sulfametoxazole) antibiotic therapy.",15834610_1,15834610_C043265_D009877,,
770958175,false,true,5,2015-08-14T21:53:00,,No Relation,1,D010878,piperacillin,D009877,posttraumatic endophthalmitis,"We describe a case of posttraumatic endophthalmitis unresponsive to systemic (amoxicillin+clavulanic acid and piperacillin/tazobactam), intra-ocular (vancomycin) and topical (ofloxacin, tetracycline and sulfametoxazole) antibiotic therapy.",15834610_1,15834610_D010878_D009877,,
770958176,false,true,5,2015-08-15T01:54:00,,No Relation,1,D019980,amoxicillin+clavulanic acid,D009877,posttraumatic endophthalmitis,"We describe a case of posttraumatic endophthalmitis unresponsive to systemic (amoxicillin+clavulanic acid and piperacillin/tazobactam), intra-ocular (vancomycin) and topical (ofloxacin, tetracycline and sulfametoxazole) antibiotic therapy.",15834610_1,15834610_D019980_D009877,,
770958177,false,true,5,2015-08-15T00:49:00,,No Relation,1,D009569,nitric oxide,D006261,headache,To classify the headache syndromes under treatment with calcineurin inhibitors and to investigate whether the latter influence the nitric oxide production of human brain microvascular cells (HBMEC).,15836594_1,15836594_D009569_D006261,,
770958178,false,true,5,2015-08-15T00:15:00,,Direct,0.7967,D016572,cyclosporine,D006261,headaches,Single cases of cyclosporine-induced headaches have been reported.,15836594_2,15836594_D016572_D006261,,
770958179,false,true,5,2015-08-15T00:28:00,,Direct,0.788,D009569,NO,D018781,tension-type headache,"Since calcineurin inhibitors are known to influence the renal metabolism of NO, a key molecule in tension-type headache and migraine, we were interested whether calcineurin inhibitors might change NO metabolism in HBMEC as well.",15836594_3,15836594_D009569_D018781,,
770958180,false,true,5,2015-08-14T23:03:00,,No Relation,1,D009569,NO,D008881,migraine,"Since calcineurin inhibitors are known to influence the renal metabolism of NO, a key molecule in tension-type headache and migraine, we were interested whether calcineurin inhibitors might change NO metabolism in HBMEC as well.",15836594_3,15836594_D009569_D008881,,
770958181,false,true,5,2015-08-15T00:55:00,,Direct,0.6079,D016559,tacrolimus,D006261,Headache,Headache symptoms of 74 patients receiving cyclosporine and/or tacrolimus for organ transplantation were retrospectively assessed.,15836594_4,15836594_D016559_D006261,,
770958182,false,true,5,2015-08-14T23:43:00,,Direct,1,D016572,cyclosporine,D006261,Headache,Headache symptoms of 74 patients receiving cyclosporine and/or tacrolimus for organ transplantation were retrospectively assessed.,15836594_4,15836594_D016572_D006261,,
770958183,false,true,5,2015-08-14T21:20:00,,Direct,0.6207,D009569,NO,D006261,headaches,The pathophysiological mechanism of these headaches may be connected with an endothelial dysfunction in terms of increased production of NO.,15836594_9,15836594_D009569_D006261,,
770958184,false,true,5,2015-08-15T02:16:00,,Direct,0.6037,D009569,NO,C565156,endothelial dysfunction,The pathophysiological mechanism of these headaches may be connected with an endothelial dysfunction in terms of increased production of NO.,15836594_9,15836594_D009569_C565156,,
770958185,false,true,5,2015-08-14T21:58:00,,Direct,0.7903,D004317,doxorubicin,D064420,toxicity,"Determining patient preferences for improved chemotoxicity during treatment for advanced bladder cancer Conventional treatment for advanced bladder cancer is methotrexate, vinblastine, doxorubicin plus cisplatin (MVAC), with a median survival of 1 year but significant toxicity.",15842461_1,15842461_D004317_D064420,,
770958186,false,true,5,2015-08-14T23:02:00,,Direct,0.6145,D002945,cisplatin,D064420,toxicity,"Determining patient preferences for improved chemotoxicity during treatment for advanced bladder cancer Conventional treatment for advanced bladder cancer is methotrexate, vinblastine, doxorubicin plus cisplatin (MVAC), with a median survival of 1 year but significant toxicity.",15842461_1,15842461_D002945_D064420,,
770958187,false,true,5,2015-08-14T23:21:00,Used as treatment.,No Relation,1,D008727,methotrexate,D001749,bladder cancer,"Determining patient preferences for improved chemotoxicity during treatment for advanced bladder cancer Conventional treatment for advanced bladder cancer is methotrexate, vinblastine, doxorubicin plus cisplatin (MVAC), with a median survival of 1 year but significant toxicity.",15842461_1,15842461_D008727_D001749,,
770958188,false,true,5,2015-08-14T21:12:00,,Direct,0.6045,D014747,vinblastine,D064420,toxicity,"Determining patient preferences for improved chemotoxicity during treatment for advanced bladder cancer Conventional treatment for advanced bladder cancer is methotrexate, vinblastine, doxorubicin plus cisplatin (MVAC), with a median survival of 1 year but significant toxicity.",15842461_1,15842461_D014747_D064420,,
770958189,false,true,5,2015-08-15T02:20:00,,No Relation,1,D004317,doxorubicin,D001749,bladder cancer,"Determining patient preferences for improved chemotoxicity during treatment for advanced bladder cancer Conventional treatment for advanced bladder cancer is methotrexate, vinblastine, doxorubicin plus cisplatin (MVAC), with a median survival of 1 year but significant toxicity.",15842461_1,15842461_D004317_D001749,,
770958190,false,true,5,2015-08-15T00:16:00,,Direct,0.8174,D008727,methotrexate,D064420,toxicity,"Determining patient preferences for improved chemotoxicity during treatment for advanced bladder cancer Conventional treatment for advanced bladder cancer is methotrexate, vinblastine, doxorubicin plus cisplatin (MVAC), with a median survival of 1 year but significant toxicity.",15842461_1,15842461_D008727_D064420,,
770958191,false,true,5,2015-08-15T00:02:00,,No Relation,1,D014747,vinblastine,D001749,bladder cancer,"Determining patient preferences for improved chemotoxicity during treatment for advanced bladder cancer Conventional treatment for advanced bladder cancer is methotrexate, vinblastine, doxorubicin plus cisplatin (MVAC), with a median survival of 1 year but significant toxicity.",15842461_1,15842461_D014747_D001749,,
770958192,false,true,5,2015-08-14T21:52:00,,No Relation,0.8146,D002945,cisplatin,D001749,bladder cancer,"Determining patient preferences for improved chemotoxicity during treatment for advanced bladder cancer Conventional treatment for advanced bladder cancer is methotrexate, vinblastine, doxorubicin plus cisplatin (MVAC), with a median survival of 1 year but significant toxicity.",15842461_1,15842461_D002945_D001749,,
770958193,false,true,5,2015-08-15T01:54:00,,No Relation,1,C056507,gemcitabine,D064420,toxicity,The newer combination of gemcitabine plus cisplatin (GC) has demonstrated comparable survival and an improved toxicity profile (Von der Maase et al.,15842461_2,15842461_C056507_D064420,,
770958194,false,true,5,2015-08-14T23:24:00,,No Relation,0.5919,D002945,cisplatin,D064420,toxicity,The newer combination of gemcitabine plus cisplatin (GC) has demonstrated comparable survival and an improved toxicity profile (Von der Maase et al.,15842461_2,15842461_D002945_D064420,,
770958195,false,true,5,2015-08-14T22:12:00,,No Relation,0.7968,D009705,nucleoside,D054038,reverse transcriptase,"HIV-1 isolates harboring multiple nucleoside reverse transcriptase inhibitor (NRTI) resistance mutations are more susceptible (""hypersusceptible"") to the nonnucleoside reverse transcriptase inhibitors (NNRTIs) than isolates lacking NRTI resistance mutations, but this has only been reported with a single-cycle replication phenotypic assay.",15851917_1,15851917_D009705_D054038,,
770958196,false,true,5,2015-08-14T22:20:00,,No Relation,1,D019829,Nevirapine,D054038,RT,Nevirapine and efavirenz susceptibilities were tested and compared with a control wild-type virus or RT.,15851917_6,15851917_D019829_D054038,,
770958197,false,true,5,2015-08-15T00:18:00,,No Relation,1,C098320,efavirenz,D054038,RT,Nevirapine and efavirenz susceptibilities were tested and compared with a control wild-type virus or RT.,15851917_6,15851917_C098320_D054038,,
770958198,false,true,5,2015-08-15T00:39:00,,No Relation,1,D009271,Naltrexone,D000437,alcohol dependence,Naltrexone and disulfiram in patients with alcohol dependence and comorbid psychiatric disorders.,15866552_0,15866552_D009271_D000437,,
770958199,false,true,5,2015-08-15T02:13:00,,No Relation,1,D000431,alcohol,D001523,psychiatric disorders,Naltrexone and disulfiram in patients with alcohol dependence and comorbid psychiatric disorders.,15866552_0,15866552_D000431_D001523,,
770958200,false,true,5,2015-08-14T21:19:00,,No Relation,0.8055,D009271,Naltrexone,D001523,psychiatric disorders,Naltrexone and disulfiram in patients with alcohol dependence and comorbid psychiatric disorders.,15866552_0,15866552_D009271_D001523,,
770958201,false,true,5,2015-08-15T01:19:00,,No Relation,0.8117,D004221,disulfiram,D000437,alcohol dependence,Naltrexone and disulfiram in patients with alcohol dependence and comorbid psychiatric disorders.,15866552_0,15866552_D004221_D000437,,
770958202,false,true,5,2015-08-15T02:21:00,,No Relation,0.8115,D000431,alcohol,D000437,alcohol dependence,Naltrexone and disulfiram in patients with alcohol dependence and comorbid psychiatric disorders.,15866552_0,15866552_D000431_D000437,,
770958203,false,true,5,2015-08-14T21:54:00,,No Relation,1,D004221,disulfiram,D001523,psychiatric disorders,Naltrexone and disulfiram in patients with alcohol dependence and comorbid psychiatric disorders.,15866552_0,15866552_D004221_D001523,,
770958204,false,true,5,2015-08-14T21:23:00,,No Relation,1,D009271,naltrexone,D000437,alcoholism,"Disulfiram and naltrexone are approved by the Food and Drug Administration (FDA) for the treatment of alcoholism, but these agents have not been rigorously evaluated in dually diagnosed individuals.",15866552_1,15866552_D009271_D000437,,
770958205,false,true,5,2015-08-15T02:12:00,,No Relation,1,D004221,Disulfiram,D000437,alcoholism,"Disulfiram and naltrexone are approved by the Food and Drug Administration (FDA) for the treatment of alcoholism, but these agents have not been rigorously evaluated in dually diagnosed individuals.",15866552_1,15866552_D004221_D000437,,
770958206,false,true,5,2015-08-15T00:26:00,,No Relation,0.6076,D000431,alcohol,D001523,psychiatric disorder,Two-hundred and fifty-four patients with an Axis I psychiatric disorder and comorbid alcohol dependence were treated for 12 weeks in an outpatient medication study conducted at three Veterans Administration outpatient clinics.,15866552_2,15866552_D000431_D001523,,
770958207,false,true,5,2015-08-14T21:35:00,,No Relation,0.7945,D000431,alcohol,D000437,alcohol dependence,Two-hundred and fifty-four patients with an Axis I psychiatric disorder and comorbid alcohol dependence were treated for 12 weeks in an outpatient medication study conducted at three Veterans Administration outpatient clinics.,15866552_2,15866552_D000431_D000437,,
770958208,false,true,5,2015-08-14T21:56:00,,No Relation,1,D000431,alcohol,D001523,psychiatric symptoms,"Secondary outcomes included psychiatric symptoms, alcohol craving, g-GGT levels and adverse events.",15866552_6,15866552_D000431_D001523,,
770958209,false,true,5,2015-08-14T22:27:00,,No Relation,1,D003404,creatinine,D012595,SSc,"At baseline, subjects had stable, moderately severe, diffuse SSc of disease duration < or = 5 years, modified Rodnan skin score > or = 20, serum creatinine < 2.0 mg/dl, percentage forced vital capacity (% FVC) predicted > or = 50%, and % DLCO predicted > or = 40% and were not receiving concomitant disease modifying therapies.",15868618_3,15868618_D003404_D012595,,
770958210,false,true,5,2015-08-14T21:09:00,,No Relation,1,D014747,vinblastine,D001749,bladder cancer,Phase II study of radiochemotherapy with vinblastine in invasive bladder cancer.,15878100_0,15878100_D014747_D001749,,
770958211,false,true,5,2015-08-14T23:30:00,,No Relation,1,D003000,clonidine,D065446,premenstrual dysphoric disorder,Histories of sexual abuse are associated with differential effects of clonidine on autonomic function in women with premenstrual dysphoric disorder.,15925031_0,15925031_D003000_D065446,,
770958212,false,true,5,2015-08-15T00:09:00,'Histories of sexual abuse' and not just 'sexual abuse',Direct,0.5957,D003000,clonidine,D019966,sexual abuse,Histories of sexual abuse are associated with differential effects of clonidine on autonomic function in women with premenstrual dysphoric disorder.,15925031_0,15925031_D003000_D019966,,
770958213,false,true,5,2015-08-15T01:42:00,,No Relation,1,D003000,clonidine,D065446,PMDD/premenstrual dysphoric disorder,"In women meeting strict criteria for premenstrual dysphoric disorder (PMDD), we examined whether clonidine, an alpha2-adrenergic receptor (AR) agonist, would have different effects on sexually abused versus non-abused PMDD women for measures of autonomic nervous system function.",15925031_1,15925031_D003000_D065446,,
770958214,false,true,5,2015-08-15T01:49:00,,No Relation,1,D003000,clonidine,D065446,PMDD,"Twelve women meeting prospective, DSM-IV criteria for PMDD, five of whom had a history of sexual abuse, participated in a randomized, placebo-controlled, double-blind, cross-over design study, comparing 2 months of on oral clonidine (0.3 mg/day) with 2 months on active placebo.",15925031_2,15925031_D003000_D065446,,
770958215,false,true,5,2015-08-15T02:16:00,,No Relation,0.827,D003000,clonidine,D019966,sexual abuse,"Twelve women meeting prospective, DSM-IV criteria for PMDD, five of whom had a history of sexual abuse, participated in a randomized, placebo-controlled, double-blind, cross-over design study, comparing 2 months of on oral clonidine (0.3 mg/day) with 2 months on active placebo.",15925031_2,15925031_D003000_D019966,,
770958216,false,true,5,2015-08-15T00:18:00,,No Relation,1,D003000,clonidine,D065446,PMDD,"Results revealed that in comparison to placebo, clonidine significantly reduced plasma norepinephrine concentrations, increased both beta1- and beta2-AR responsivity, and reduced resting and stress heart rate (HR) and blood pressure (BP) (p < 0.05) in all PMDD women.",15925031_4,15925031_D003000_D065446,,
770958217,false,true,5,2015-08-15T00:15:00,,No Relation,1,D009638,norepinephrine,D007022,stress heart rate (HR) and blood pressure,"Results revealed that in comparison to placebo, clonidine significantly reduced plasma norepinephrine concentrations, increased both beta1- and beta2-AR responsivity, and reduced resting and stress heart rate (HR) and blood pressure (BP) (p < 0.05) in all PMDD women.",15925031_4,15925031_D009638_D007022,,
